,Cvlt_attention_span,Cvlt_delayed_memory,Pts-2_subtest_3,Rwt_animal_categories,Rwt_s_words,Tap_alertness,Tap_simon_congruent,Tap_simon_incongruent,Tap_working_memory,Tmt-A,Tmt-B,Vocabulary_test
node str e-wpli beta,0.15569493074714755,0.15063049462768988,-0.19094838826927102,0.15103584935972392,0.1646685719991571,0.11678260487800844,-0.18078035709620327,-0.2148477099864536,-0.15443012253531802,-0.19579437652790913,0.23301323323987416,0.20124113252075282
node str e-wpli delta,0.1442227210541699,-0.2032202881706906,0.17982437920477265,0.12012485859962127,0.16010276471145293,0.1362117413509183,0.1914954827100415,0.2551280880944145,0.18639472402404406,0.26132401795671817,0.2142684274460592,0.25991581356211085
node str e-wpli gamma,0.15995163971012064,0.15653380420569812,0.20214582313617535,0.26799351396263477,0.22925519697179347,-0.2301355984054104,-0.19600711454744704,-0.17672039822900895,-0.23386672360644348,-0.2561115106788543,-0.16950921029844082,0.20478627726408843
node str e-wpli theta,0.1914623125892906,-0.17592777784259658,-0.22774848261259303,0.2255037555392335,-0.18587659823888858,0.11204690984394862,0.24300480166341673,0.17649436051034392,-0.15301226414071095,0.21537038940587883,0.297578929103856,-0.15694065344262043
node str s-lcoh alpha,0.1853977083463068,-0.08858625334192552,-0.12245358740616438,0.2596436388803981,0.16071321566078545,0.2354992182872843,0.13861623506109771,-0.09326909906531025,0.20279484777358114,0.3006016187894348,0.20650794085736532,0.16423839613273786
node str s-lcoh beta,0.11845963901437322,0.0952057396245526,-0.16361333876733844,-0.11801796620065515,0.18960103492975994,0.12369206156704654,-0.16749204874918888,-0.17999680354501188,-0.15380452962046723,-0.26322362639087615,-0.15986054412491318,-0.12586416356638436
node str s-lcoh delta,-0.147004628530781,-0.21164508889403416,-0.1522506958450208,-0.10985090173871925,0.15481904881666858,0.09243967105056786,-0.09234917658276458,0.18821407374173282,0.13343394572886624,0.20645227577147837,0.1111993935909818,0.14022453531604695
node str s-lcoh gamma,0.17733224414285376,-0.14357855659690635,0.2323857809457925,0.1958815796522511,0.26580909127114954,-0.2317522194681463,-0.23651818928989993,-0.2582286862959003,-0.23472063510335658,-0.2431475963890115,-0.21521822515741454,-0.1312809972119232
node str s-lcoh theta,0.16152981513244258,-0.1335383541053171,0.23496027314265044,-0.12501732782542002,-0.15765410191469223,0.12064833857746035,0.15351420962540507,0.12833234396974036,-0.2003312902731286,0.15503270660600646,0.19311487986022552,-0.12244118570952259
node str s-lps alpha,0.12309768294110968,0.1084424240853192,0.10304623000774704,0.21835357515272047,0.14772912973846597,0.23707702217760995,0.1283463362733193,0.09447691677413642,0.13865787488645234,0.23115403496517495,0.10785911942821064,-0.1094085144619155
node str s-lps beta,0.20384191572013896,0.16603630214270135,-0.16439119336157626,-0.1431681372885305,0.21555091610925028,-0.12666271693797798,-0.1519342251965161,-0.2551189552572968,-0.20026507788433048,-0.17793760061018096,-0.16112541896167,0.12712271300062447
node str s-lps delta,-0.14348991470814268,-0.2056365265095963,-0.1992432093848159,-0.07451360883458473,0.12551283058242127,-0.10291574087519005,-0.09691332235350027,0.180567605864873,0.16344414015513875,0.1954952795268578,0.12114715471688334,0.16942933629007978
node str s-lps gamma,0.15631517436290726,0.14510472229013563,0.12055828388156133,0.1930708663651271,0.24651929853887114,-0.25105120424532745,-0.2262551401455993,-0.24997488475070814,-0.23581656429725578,-0.12806831284710488,-0.2726444560132041,-0.143403179399961
node str s-lps theta,-0.11805762926341784,-0.18897683773537996,-0.17984044109904895,-0.11763177876526981,-0.1613008032786823,0.11437137346240228,-0.1456257035534232,0.1863418421325883,-0.22196219273771364,0.1362466751201265,0.19964017279064242,-0.10938315907038319
permutation entropy,-0.17944107243643675,-0.11369591198884903,0.17538900182818942,-0.23061331237663937,-0.09926115342798002,-0.06703954011571664,-0.1730197110358078,0.06950545688485128,0.15586168004484882,-0.18025046520609692,-0.10714905431226955,0.12648421814112903
range asymmetry alpha,-0.1705669943339192,-0.12459186555880072,0.188137556770919,-0.20895253900375454,-0.1409067116380608,0.0912157884381011,-0.2626358798709132,-0.20278779857242746,-0.15127704291703725,-0.2176238912382273,0.09226051855326019,0.15952459834332214
range asymmetry beta,-0.22269732163923403,-0.12702183252463203,0.20018627203446707,-0.12681572730262863,-0.2212827533001738,0.12358246013906443,-0.27868459453949807,-0.2743618430644555,0.1704375383237079,-0.25002226104676367,-0.17983826040942968,0.12514038238991662
range asymmetry delta,0.17456871425485776,0.2013829402671477,-0.18539556196232257,-0.23308811114896072,-0.16534532660965304,-0.24173736622993205,-0.2413905690171385,-0.25296588890678057,-0.21137277690166284,-0.13913946825243204,-0.1547211339127479,-0.19343397696439532
range asymmetry gamma,-0.17069793465280178,-0.18377140002608974,0.24406048352833537,0.2066262738604275,-0.18457567468019873,0.18931591657132774,0.2082930917322038,0.2066030412783793,0.2632147941447352,0.26078518671818296,0.2580550152065686,-0.17091147417692296
range asymmetry theta,-0.18934888989855383,0.24731892596020735,0.15736526189385885,-0.25861532914120644,-0.1759790620603852,-0.18177625167139258,0.1448379945534713,0.17696698483118894,-0.2764116081879378,-0.1707843876003047,0.1967496826402198,-0.23154082540186266
range coef var alpha,-0.11693889355647348,0.12794393863313486,-0.1320838403029671,-0.11514555432917967,0.1640626937161117,-0.09981036708236397,-0.1614415303437614,-0.19452714739939703,-0.20469217519051908,-0.23324543078932,0.0941760961489984,0.14214462996572091
range coef var beta,0.11123035509290728,0.09940669946378639,0.1432858642825218,-0.14610910314261877,0.12807123737007323,-0.1590065550081117,-0.21935526594891935,-0.27440750725004437,-0.27035659939164486,-0.30411087138955606,-0.12235266719668043,-0.11102203937760793
range coef var delta,0.23044806963765346,0.18205303355590202,0.13951590824024235,-0.20824871811559667,0.12824271235584075,-0.2160107143742175,-0.1511784811994608,-0.20769213210467435,-0.2702127586849456,0.14393643618532384,0.11428851932046188,-0.22984431920479179
range coef var gamma,0.17595392499672108,0.10994113252469725,0.22555259220939067,0.20926560219101958,0.16022851303434915,-0.19819363223787767,0.14223284681739856,0.14383533497716894,-0.24624615712586292,-0.20717604485035826,0.20352612400392778,-0.24587353672439904
range coef var theta,0.13695897915405064,0.21393090527714662,-0.17418894887011754,-0.20916734148260793,-0.12142258058857915,-0.16662613761595046,0.16917249461575293,-0.10186538200241901,-0.22600114845439626,-0.13310273183426644,0.1283870790983921,-0.22687312832432385
relative ampl alpha,0.20561535302149636,0.14619157192174564,-0.14037636686218682,0.23904088197250387,0.12972425623287248,0.10888673533713147,0.23786528584054228,0.09391524729139307,-0.05688557472082924,0.18804525269914435,0.09757573266872924,0.11249726215766956
relative ampl beta,-0.11150831612071072,-0.07260155539155122,-0.08320749602019485,-0.19571933522673415,0.16270461182883267,-0.1441852452366159,-0.24886124683697203,-0.09787889860050883,0.07973341522780648,-0.16898752241078266,-0.09051617852567496,0.1312602518915786
relative ampl delta,-0.2481962258426886,-0.15738726717957294,0.18274305485040837,-0.1467032376585962,-0.14183496289434916,0.1636920160543464,-0.1659737111116005,-0.07368144665695539,0.16664060030401137,-0.12070048061510018,-0.12349196781679173,-0.13613079210137588
relative ampl gamma,-0.14524727161946185,-0.09535217831175902,0.17507923672428943,-0.2397789798519681,0.12521103460747035,-0.0693754205495851,-0.15524488621080662,0.12748070690850755,0.1811662284948167,-0.13987921961381086,-0.08128761518601603,0.16994105419191366
relative ampl theta,-0.1626692256265789,-0.08357072830510609,0.15883148338565226,-0.16434674765037213,-0.16335850310789296,-0.08442506662937693,-0.18997714507245306,-0.18070231521236024,-0.13518514925328431,-0.15610808589986275,-0.08599550672643581,-0.1758488604189418
rqa determinism,0.12029969507446034,0.07877714940358388,-0.138818363117386,0.24394249172931762,-0.1585617761726885,0.10505981881008987,0.21005345010600932,-0.0942805607761042,-0.14670153853250817,0.15068324258308458,0.09776523557748523,-0.13942468796498228
rqa entropy,0.19949102161551346,0.09777070475515232,-0.18838766341036423,0.2503705701656427,0.12035029034424599,0.09739228557750892,0.16348272410015846,-0.10323987398864463,-0.19057295407578467,0.161948468561613,0.11659908490673968,-0.1464596565974012
rqa laminarity,0.08598414273291037,-0.07731276253151982,0.09894585785464087,0.20536716571310612,-0.19914418947101037,0.12196355571324553,0.17824827222389417,-0.1035914882176791,-0.14113284831600797,0.12035800313298033,-0.08393608957344909,-0.1602437694486022
rqa max diagonal,0.1250525989300412,0.10740133654346114,-0.13968570540830602,0.21379473530897058,-0.17572985174773634,0.12003868063430993,0.15864002616132383,-0.12682085942674806,-0.18124157362689727,-0.11625968926361299,-0.11357160470179467,-0.17842128014167427
rqa max vertical,0.16674215870340098,0.14797629342207375,-0.120009884919842,0.2636860387217984,0.12779459105970156,0.11244878174654964,0.155822539477438,-0.1387414950747281,-0.20556663535981784,0.09322922018266123,-0.144752824278668,-0.1591143020076175
rqa mean diagonal,0.20252332373700538,0.10423231182813501,-0.1818803016721387,0.24679433740600928,0.12870683798398497,0.09460886597938022,0.16215389326545704,-0.08816155990719278,-0.19123051159212417,0.16497140313712408,0.11445975688861489,-0.13778350262216368
rqa rte,-0.16525587122415458,-0.10592779725344668,0.20422010205414287,0.1676304834175243,-0.18892428031926395,0.15166097597022818,-0.19706652607202,-0.21388876208908691,0.1471741579973772,0.10901514892517143,-0.11419947578502233,-0.21256807742891362
rqa trapping time,-0.14054031173541873,0.12253485962444821,0.14670245865072273,0.178619686830353,-0.1516684817448327,0.10928175715048359,-0.08775078259463967,-0.20150691816665905,-0.22273619273090495,-0.16077719557276315,-0.14430075709874407,-0.20463644995048846
sample entropy,-0.15458078943735695,-0.13155456751456782,0.18636615928787598,-0.22810880687851912,0.10453572399019008,-0.07811613443115743,-0.13883314043789607,0.11595278325659196,0.1995755557665023,0.13746132859004484,0.10541384695498582,0.18060184381345287
skewness ampl alpha,-0.16565098937937928,-0.17503312898794493,0.14750555336453758,-0.2296444160890454,-0.26984218293640244,-0.13835810264890103,-0.21936896523587504,0.14916891185395142,-0.14730658277497335,-0.25585579415887144,-0.19119473592933653,-0.26705450879625287
skewness ampl beta,-0.18035995186719186,0.17907849772202192,0.1876901182875079,0.169086112981669,0.21073132584261012,0.21565450973327568,0.15899392440767904,0.18494223484428876,-0.23410874130342954,-0.17066566207316983,-0.15033288583288038,0.1883951691562473
skewness ampl delta,0.30793717203323273,0.2891157306351984,-0.20059929217300046,0.1303234060796492,0.2753453868129693,-0.2795589923360877,0.1731681199778277,-0.16030412350980253,-0.26700488260696986,0.17454707353719462,0.13585532023743818,0.13508430594176965
skewness ampl gamma,-0.18201852923970488,-0.1880249862685383,0.16108244314065903,0.13451890981555137,-0.23713161465138327,-0.0874710729820461,0.22567977009346055,0.18132106492708971,0.30031656372986365,0.2003972738875997,0.22177776560146206,0.1941093523933923
skewness ampl theta,-0.15111661398341017,-0.1812224516269032,0.1334720468797042,0.16025864515389665,0.18206070822227455,0.12422636852845927,-0.13886053901180745,0.140456185243591,0.21157598043969827,-0.14202084546866692,-0.1164346968413128,0.14423299221374566
source ampl alpha,0.3147162050336287,0.2719366421422968,0.22783567575295005,0.24982899370300168,0.26380854977052803,0.16095883044404283,0.305035172998758,0.22051006899947612,0.19292691865684727,0.25924403804864365,0.2258463702207773,-0.1648768909922333
source ampl beta,-0.1701075546185416,-0.1578197189277294,0.2306556854766028,-0.23427866531366934,0.2512474354797685,-0.13308581729034552,0.19813050402557822,0.20253207913312965,0.1842005824504251,-0.18278479857378369,-0.16429673872386355,-0.13038433836591698
source ampl delta,-0.2807337464857274,-0.2776248698984707,0.2234094766016676,-0.213714755662589,-0.18396979639715336,0.17458822468623333,-0.18920313535945688,0.16314215264415213,0.203292582282477,0.2312522118433826,-0.17833136980968328,-0.21237906451021824
source ampl gamma,-0.1793928312663221,-0.185171719972501,0.2752893951141074,-0.22680856634163007,-0.2200892873992316,0.11659080237903977,0.2005370121007935,0.17597835521318944,0.16629355605927665,0.1866593604881661,0.16603194608114727,0.1348376671332281
source ampl theta,-0.2973769501752795,-0.24644258194145652,0.24288796524616565,-0.20931130484609473,-0.1832838964540831,0.13740594024330657,-0.20178364721376085,-0.15837709487795132,-0.12687663605203614,-0.2564106076799056,-0.18642291569680633,-0.21811399306770787
spectral entropy alpha,0.19570753555937928,0.17665539506965341,-0.10679094593044944,0.18645083677748625,0.17218146270891968,0.11719361023294132,0.2001739809964679,0.0687223161020018,-0.10068621150366641,0.15374499127323588,-0.08702749847050455,0.06772194574720483
spectral entropy beta,-0.10332799198841326,-0.06596147616853572,-0.07886619545294425,-0.1986237389567623,0.15918137245459527,-0.14883188911044026,-0.2493544211673767,-0.09406137268527752,0.07737260108928201,-0.17083005126458736,-0.09353909239546923,0.12947845937753538
spectral entropy delta,-0.2484627008776076,-0.1560853357261285,0.1845626380162803,-0.14669866739308868,-0.145509100256062,0.16580412690608476,-0.16510380638991454,-0.07362436642496926,0.1675356091456957,-0.1239540166952386,-0.12167913276194531,-0.142188425642004
spectral entropy gamma,-0.14653140562394212,-0.10210208655017931,0.17794513757444586,-0.23955732197485344,0.1249481062959601,-0.06828625635901302,-0.149372458535803,0.12877756977923205,0.18061369752622589,-0.1388312385185242,-0.08046110852373091,0.1706002943717537
spectral entropy theta,-0.16996512830677457,-0.08744220109812546,0.14677129534047825,-0.1744196128289433,-0.1622724948646984,-0.08100915545726822,-0.19579934202861915,-0.1813667291126786,-0.13500477757345508,-0.1652933319703167,-0.09384732001814462,-0.18125186385091757
std ampl alpha,0.2465215680801374,0.18672076671060625,-0.10108897346236395,0.19614665505168716,0.18715694479928632,-0.10569459374715286,0.1544252122079581,-0.06816292982853787,-0.17392167988597904,0.09040263936356552,-0.12259924929482074,-0.13782268822725907
std ampl beta,0.30256861895904597,0.20456569360939944,-0.11169670735369566,0.17190368166705428,0.26082717135131606,-0.1406779995411888,-0.13677139775106553,-0.1484245856288525,-0.24932845798370437,-0.15327693871433878,-0.1782628747824221,-0.1437558498458195
std ampl delta,0.24683398708659415,0.159023261888207,0.10031341342445134,0.17650136876761807,0.13666099099045606,-0.11395808474438646,0.13418451573093365,-0.15674231703386904,-0.2202338210715018,-0.16804000137691777,-0.27121747627859577,-0.19949852561180503
std ampl gamma,0.31665733783109884,0.27288620550465087,0.1254663398611327,0.11528494742715897,0.30806281409741926,-0.25744005415145055,-0.1270586032994849,-0.11950774010468715,-0.28508543112048573,-0.1850748313375583,-0.24449756614400187,-0.13212694527486482
std ampl theta,0.24865796275664304,0.16011468772879228,-0.09929921952871941,0.13671263725916036,0.08357919439625101,-0.1337845263937314,0.11358992100755402,-0.12940316912179986,-0.20072628142009644,-0.09473840428720263,-0.13099217330189306,-0.22826536982300705
waiting time alpha,0.21826143118726368,0.20277113859883752,-0.18174262829262758,0.2539125259339697,0.16582926468508552,-0.07047037359556285,0.2436121367184521,0.10305859415070073,-0.15889201179413928,0.1843236640601088,0.10658066725655507,0.07977036679623953
waiting time beta,0.19390215883312734,0.10960935737399526,0.10210546191442105,0.12271391400963061,0.22182029481493087,-0.13004666102692528,-0.24329733086228425,-0.2260882073673493,-0.29741383248116915,-0.303360050422429,-0.10094466166278444,0.12724026981591063
waiting time delta,0.25326559646241537,0.24818095316560088,0.17920898479719757,-0.16369984690067105,0.18510529683133686,0.18647661288939854,-0.18407494468726182,-0.2412971929049456,-0.2684409526491143,-0.22069881947082923,-0.2257317325193256,-0.17489311468797944
waiting time gamma,0.12446221889578103,0.1287401989948197,0.13234312516771307,-0.2157211022203897,0.18826810270706013,-0.1504667770778399,-0.2780361616235957,-0.23046714466713383,-0.27739026997576777,-0.30857906093961285,-0.17696623762105196,-0.1713217705126276
waiting time theta,-0.10526180558271174,0.18662873763551724,0.15227037340287683,-0.22363782328466555,-0.09237535072549387,-0.18536996994384036,-0.16922862655914764,-0.12631869758840059,-0.2811704093965458,-0.23163806980657095,-0.15087679643103852,-0.2544943890284457
