,ampl total power alpha,ampl total power beta,ampl total power delta,ampl total power gamma,ampl total power theta,approx entropy,betw cen e-icoh alpha,betw cen e-icoh delta,betw cen e-plv alpha,betw cen e-plv beta,betw cen e-plv delta,betw cen s-lcoh alpha,betw cen s-lps beta,betw cen s-lps delta,betw cen s-lps theta,clust coef e-icoh delta,clust coef e-plv beta,clust coef e-plv delta,clust coef e-wpli delta,clust coef s-lcoh alpha,clust coef s-lps alpha,clust coef s-lps theta,correlation dimension,dfa exponent delta,higuchi fractal dim,hjorth activity,hjorth complexity,hjorth mobility,katz fractal dim,kurtosis ampl beta,kurtosis ampl delta,kurtosis ampl gamma,kurtosis ampl theta,life time alpha,life time beta,life time delta,life time gamma,lyapunov exponent,lzc exhaustive,lzc primitive,mean ampl alpha,mean ampl beta,mean ampl delta,mean ampl gamma,mean ampl theta,microstate A,microstate B,microstate C,microstate D,microstate E,mod index alpha-beta,mod index beta-gamma,mod index delta-alpha,mod index delta-beta,mod index delta-theta,mod index theta-beta,mod index theta-gamma,node str e-icoh delta,node str e-plv alpha,node str e-plv beta,node str e-plv delta,node str e-plv gamma,node str e-wpli delta,node str s-lcoh alpha,node str s-lps alpha,node str s-lps theta,permutation entropy,range asymmetry alpha,range asymmetry beta,range asymmetry delta,range asymmetry gamma,range coef var beta,range coef var delta,range coef var gamma,range coef var theta,relative ampl beta,relative ampl delta,relative ampl gamma,relative ampl theta,rqa determinism,rqa entropy,rqa laminarity,rqa max diagonal,rqa max vertical,rqa mean diagonal,rqa rte,rqa trapping time,sample entropy,skewness ampl alpha,skewness ampl beta,skewness ampl delta,source ampl alpha,source ampl beta,source ampl delta,source ampl gamma,source ampl theta,spectral entropy beta,spectral entropy delta,spectral entropy gamma,spectral entropy theta,std ampl alpha,std ampl beta,std ampl delta,std ampl gamma,std ampl theta,waiting time beta,waiting time delta,waiting time gamma
mod index alpha-beta,-0.060369096027525805,0.12227476032503098,0.03890280349506494,-0.0028014402188182804,-0.11795045081040846,-0.0894474518766453,-0.08753224920599444,0.12099645039521814,0.2013282028838036,0.1527376392659226,-0.09297950746875959,-0.14609095902794791,0.056354069631869654,-0.08106056076198032,0.09366324441089721,-0.03587989652708173,0.02561023222044389,0.0029064656874944346,-0.02767877732089162,-0.08273038820609649,-0.031911760341013125,-0.04840532524789434,0.15710668532771369,0.1646776517218469,0.15257232487573885,-0.0564922863359582,-0.12587759053309558,0.25972113454904117,-0.047656447992986115,0.0707894490500903,-0.09873992269212238,0.19816707725536484,0.010148656701424006,0.21118134380254336,0.038984997340115846,0.04760654450253918,0.22792124916379178,0.06569799698165935,0.20308044265951883,0.20024475500526265,-0.060369096027525805,0.12227476032503098,0.03804890077148056,-0.0028014402188182804,-0.11795045081040846,0.20585220176762425,0.1535769163152499,-0.18061910372020737,0.2324556096157666,-0.1018909193861848,0.9999999999999998,0.34687857457607374,0.19749582752078246,0.04232754703885257,0.0404005580048814,0.21424967293699154,0.09403204190059565,-0.04685277484137729,-0.1660110185415615,-0.06915013847379728,0.0484281568715196,-0.07030998495396003,-0.06487605853115032,-0.05213144622353528,-0.006509295895559019,-0.03298941297612497,0.1934044005671375,0.1302932265422191,-0.058341647849603516,-0.053263894755347735,0.0834336022137542,0.1899157284771992,0.03817675786378196,0.0379712732511547,-0.07552016146524226,0.06597197646516235,-0.0429850977992598,0.21776574297528015,-0.09601382683126744,-0.11677233903134553,-0.13628881090620995,-0.1303388897894696,-0.085872019616931,-0.04119966483176518,-0.12747123786213807,-0.09908239704650115,-0.039295507421419254,0.12795070195826835,-0.023039391400240642,0.412524058823395,-0.009303886627289726,-0.014902200740201236,0.09665311229277447,-0.10725611830434095,0.08319158700332656,0.009326718250914977,0.07573021240259456,-0.04100787919331307,0.2152725296754028,-0.0885296206069102,-0.027573751852215462,0.1394350086417695,0.03944162981262086,0.005020674035192664,-0.11646639527476715,0.1540107171641297,-0.002433884420399939,0.20577914057202346
mod index beta-gamma,0.0926804097819808,-0.010819906436006381,0.08503638219224682,0.0894291865777451,0.05556075609204797,0.0648029973355495,-0.02978752892113689,0.006684001497456193,0.12914299550351477,0.14116068355893277,-0.12425668142662198,-0.07165967823717012,0.21488568816862064,-0.03855768704243247,0.007113820195483439,0.08242444444951813,-0.11657598706816837,0.04965649822255809,0.09400921027697041,0.016769827552746756,0.01073314626623043,0.08074860327542471,-0.03320859656292737,0.20503482964184033,-0.04979805428903465,0.08655240200096348,0.04081152723013591,-0.10972649998059311,0.02831349645767359,0.129466721766985,-0.08429663758678871,0.2650089385806492,-0.017272123272502275,0.1298002116494772,-0.06588064997066136,0.15696392122490832,-0.012386155816698594,0.06640577731404212,-0.15941724563858906,-0.15892864889300873,0.0926804097819808,-0.010819906436006381,0.08552497893782719,0.0894291865777451,0.05556075609204797,0.019167148033398095,-0.05995356047754623,0.06565704996501034,0.07862982860300144,-0.10319689123929833,0.34687857457607374,0.9999999999999998,0.0816207712979093,-0.03614017703640958,0.0700268728210069,0.021103269716819365,0.102525405889189,0.09099086963371224,-0.021747121503051445,-0.17677384591850476,0.04919073310060298,0.0023219761226880124,0.0989956368767252,0.043569587364066215,0.002417868941914066,0.0953562760708602,-0.06197187600601841,0.031856964444312526,-0.16269130046645006,0.027308905018162553,0.12663103411272883,0.18354570548575416,0.10523780277586879,0.2374922657874969,-0.0805568176369726,-0.18307080771434897,-0.07783985442556776,-0.04491208683323097,0.018276714712013312,0.1452296747178582,0.07152919365554841,0.1426177369751295,0.10713739386148965,0.12421088200845225,0.07662064572397935,0.06576192552781004,0.13525225519362358,-0.014281180577594412,-0.05839187742157908,0.18254568037096816,0.0975663772377845,-0.014167022459468158,-0.112991422159004,-0.00964636098166849,-0.0024407005655393173,0.1268182534264559,-0.17962779887166114,-0.07141960186214721,-0.047546856199584916,0.022747146617837433,0.10329254844299741,-0.005509270780773032,0.07948829765131087,0.10702323574336342,0.04921813104895327,0.05276616536031726,0.15614304666258072,0.02038179041026144
mod index delta-alpha,-0.27244291523303094,0.0403366294587307,0.05204011972903429,-0.0009109817826475094,-0.1534673245218487,-0.20096166798709553,0.005007396301199428,0.0840330064976419,0.09075189154300753,0.07772310501755257,-0.06893300414541476,0.030529942632487886,0.03938232075436472,0.04097032946008543,-0.06953543483973414,-0.019436561192176058,0.09295895559020886,0.050738717182394984,-0.029290689948834332,-0.340248271075301,-0.24201749359002162,-0.1553760482569197,0.19518983353463212,0.08435599980821434,-0.01126283993433625,-0.2376109902303482,-0.04420887282557324,0.22851943770277336,-0.06378927324658837,0.2878451285306251,-0.008486514501505745,0.21927263013454673,0.25289904540981617,-0.2712422814756036,0.3526686743274374,0.0494011224114642,0.33360883492507803,-0.026587425711604624,0.35668247376075646,0.3595135950902876,-0.27244291523303094,0.0403366294587307,0.053807287397628696,-0.0009109817826475094,-0.1534673245218487,0.2355196135062752,0.07651105393057815,-0.03587769527941623,0.16395617241528895,0.18937276820418864,0.19749582752078246,0.0816207712979093,0.9999999999999998,0.0817486283902107,0.1359828671496316,0.06025950423412459,0.12804659477749442,-0.05730052581229208,-0.18340871574400266,0.12832514058572245,0.052222772718036284,0.09359367472699086,-0.07987643525294014,-0.31658557635009094,-0.2356337716244015,-0.1546865332234371,0.40808102486592124,0.2587896043051309,0.1889385349860384,0.18156848687980745,0.09770336697953601,0.28417380345168486,0.12915164536095652,0.05828228562817787,0.16401553463671462,0.2845299767802387,0.08468934151314302,0.36662336268719076,0.021756254152501545,-0.33422985508768477,-0.3916422558557406,-0.27543842425266385,-0.2102130418800472,-0.21100301605748087,-0.4009529919701179,-0.15436232416795853,-0.08787206984650299,0.23111311014660182,0.20182470336013,0.07675763546573086,0.08617339704878432,-0.3217455232893976,0.22868382539287513,-0.11704175219012347,0.09935637653000416,-0.1266629983858042,0.2884296180954316,0.08478066800764401,0.3646324451070688,0.018340643258164018,-0.23053318690652047,0.07209541792145464,0.05844210699355463,0.0061531225670051065,-0.14659500581064822,0.2597302671984913,0.014973183892103942,0.3435588565009623
mod index delta-beta,0.24334172776028618,0.22168821591409824,0.07746084947338859,0.20005296936681055,0.18212101217153853,-0.26327830150985526,0.06024610448152879,-0.0038295666113850038,-0.053903950308185594,-0.09762811108615456,-0.08729712107527274,0.05447997385908268,0.05129627974759677,-0.13388053182394302,-0.032580556756645646,0.022642121149161275,0.13078182328779947,-0.00703442323893979,0.014267481603419263,0.1535312530679994,-0.021441177746473083,-0.09390418480829427,0.10463504791216216,-0.005687357445049989,0.3180513665868321,0.2580041964524223,-0.33487827319864194,0.17997940587549,0.28194087066113527,0.23184372210260987,0.19054131496453108,0.12252134186018368,0.19394322688469343,0.26361879364429713,0.23961560678464527,0.20369829173099793,0.253885371550427,0.1562801805524796,0.08747936592014867,0.07537860539876572,0.24334172776028618,0.22168821591409824,0.07799054314149441,0.20005296936681055,0.18212101217153853,0.13311978154702514,0.2049982990440399,-0.1849868032918965,-0.02701209391103429,-0.0837876836810498,0.04232754703885257,-0.03614017703640958,0.0817486283902107,0.9999999999999998,0.4516894259901504,0.0112948042074116,-0.23126836518725352,0.015176180223704245,0.07167074972202497,0.17982871715956336,0.015445593382482206,-0.1013792583832014,0.010194319948674507,0.1849019039290941,-0.03553285584797791,-0.08609576952845847,-0.09161188979631907,0.05968414731876827,0.0777348289568916,-0.0908219156188854,0.10983609177399431,0.12116970974156883,0.1176536397032802,0.24169328453454308,0.21930916073234716,0.11869476174059163,-0.28200936553201106,-0.13444858204201474,-0.29546632449673393,-0.12926123715435775,0.16894259901504374,-0.17571445858229312,-0.08725104968389616,0.0233179372084687,0.1648557383861238,-0.29857599163449305,-0.13553536732657667,-0.12846213032747394,-0.11853950669993996,-0.12121993931354438,0.21734564110057555,0.16877364500021685,-0.014290313227044512,-0.09199089474849824,-0.15590117560030045,0.027916226206594223,0.1323069757459662,-0.2878040316080997,-0.13756281550449895,-0.29820155300703893,0.2545520549602844,0.2484331798287171,0.08888122761073908,0.2062905689412291,0.1909385852156104,0.2307797684416732,0.11773744644161695,0.24619111438871746
mod index delta-theta,0.30180438321510356,0.2520223110626066,-0.04393489334207023,0.17429433159280253,0.15564546141569763,-0.12329761706344221,0.03468154147984151,0.02066546764350497,-0.07223161828933199,-0.19210158796575694,-0.13178967975317507,-0.01705981317347845,0.05673510274695163,-0.09728253001374812,0.027508415286243763,-0.10494099166874055,0.10067147805081862,0.05575254173050007,-0.07754304331843949,0.07368906525049715,0.04414951060414758,-0.048560580288546054,0.03589816182598192,-0.042080965503699864,0.40916324382575814,0.26540164250700354,-0.44333761806803357,0.08878076846678798,0.3101013952405197,0.017048373360974815,0.281822146218284,0.02437732454468034,0.3943637853918705,0.2560820660818105,0.06761128704145537,0.12538528629063084,-0.11088178013603081,0.17630351447182463,-0.07024605640780932,-0.0749219729262607,0.30180438321510356,0.2520223110626066,-0.044939484781581274,0.17429433159280253,0.15564546141569763,0.14347620602343894,0.2890460719333134,-0.21650821483750043,-0.0778261554513926,-0.10229504004702589,0.0404005580048814,0.0700268728210069,0.1359828671496316,0.4516894259901504,0.9999999999999998,-0.2777581172129893,-0.22619061209299776,-0.1055391802077221,0.204190059567706,0.155586099194272,0.129192742283482,0.05764300016667085,-0.0711912856258947,0.06875286822271791,0.036409590195187545,-0.03648265139078835,-0.22306724598106342,-0.080410695245771,-0.11895047592519445,0.0403914253554313,0.04846925379404505,-0.06257006454499998,0.11542527323745573,0.18333108822367683,0.26438335209331737,-0.10312816075289562,-0.4696670464326729,-0.21127699554098386,-0.3299192445472374,0.04959256967640739,0.23677991913038907,-0.0192128112806486,-0.006121158293929756,0.16485117206139877,0.24599019610081527,-0.2142633719111667,-0.07417766199607752,-0.1706595371116626,-0.17221665384290472,-0.045834484427691106,0.33548559438707365,0.1259278201050711,-0.10200941119525833,-0.26796791700248174,-0.17159106735557283,-0.026948165364883588,-0.10426517560943309,-0.4710734744479883,-0.21313092337935421,-0.3370061805205153,0.2969777779807255,0.2522780252472094,-0.030505332325697673,0.18295208327149765,0.17439479073675365,0.20573347732477296,0.12718301853091765,-0.0801458484117181
mod index theta-beta,-0.4272413234122318,-0.28879949039816066,-0.15123895805602422,-0.12217886750580492,-0.3829845041770455,-0.21054181726025079,-0.06243741885178565,-0.01968804687658244,0.012591279623411038,0.15067287139603644,0.0867588861689973,0.01239110861752858,0.06915872386863728,-0.09559039462160046,-0.12377800560585014,0.025692426065494794,-0.02648240024292847,-0.00035389016619138833,-0.010692049343704978,-0.1868745562103158,-0.3244716191502526,-0.20097993328599573,-0.036724666601216004,0.0697072300902534,-0.12215146955745461,-0.39675197322307176,0.27195431848745055,0.18456856222416543,-0.3462803860370922,0.35923961560678463,-0.14413375678384616,0.1068588480532616,-0.22278870017283534,-0.0594627484511967,0.16135336732201033,0.07802989136822112,0.32448075179970265,-0.1801437935655918,0.35086040973631755,0.359002166721082,-0.4272413234122318,-0.28879949039816066,-0.14948548936160494,-0.12217886750580492,-0.3829845041770455,0.03554655482215307,-0.05356527218720105,0.026272409289820706,0.09595446460984179,0.05961350539299718,0.21424967293699154,0.021103269716819365,0.06025950423412459,0.0112948042074116,-0.2777581172129893,0.9999999999999998,0.5867750103313096,-0.011966053941993975,-0.33443533970031203,-0.06896748548479527,-0.05960651979844242,0.0628257787296028,-0.07261141261538531,-0.14887360184844822,-0.32688720492980416,-0.20077901499809353,0.450657436602289,0.31941669767962205,0.2240398731474991,-0.036391324896287346,0.020171739472909136,0.30406471395400336,-0.031902627691563025,0.01344554315291023,-0.11901440447134515,0.27782661208386505,0.4836856633385769,0.4695483219898216,-0.04343716394703976,-0.3110466244586051,-0.33849480238088164,-0.24278006981910502,-0.18307994036379907,-0.3061423917039012,-0.3375769711111466,-0.06959763829685219,-0.08004538926776698,0.3695138462381475,0.1599286740077947,0.23877996935996104,-0.06253810027192462,-0.18152738995728201,0.11088634646075586,0.0937169654945672,0.22885734573242705,-0.2658354433558833,0.29679969131644857,0.4899780588096961,0.47042505633703124,-0.03762423257205089,-0.4091175805785076,-0.2631504444175538,-0.15554500227174653,-0.12199621451680291,-0.39561039204180926,0.03288895383217386,0.09680741034236155,0.2571685590277381
mod index theta-gamma,-0.6792978819102762,-0.5486370662276906,-0.3513353075077228,-0.32123409492019206,-0.6362511387272282,-0.12366292304144624,-0.11692871991322065,-0.13384026286173414,0.014431472166972584,0.09822362876800368,0.016174531523903347,0.08299997570841994,0.05832233623270715,0.05794800966368615,0.024063698886559057,0.163686759256511,-0.09243839457155316,0.15708385370408845,0.11564445682425813,-0.32891921943245145,-0.3778565215108141,-0.25656580416403146,-0.022276815171157264,-0.08136962343803154,-0.1367043464561895,-0.6682336771014796,0.3980807737180614,0.15280064111199138,-0.6220863994301226,0.16594252367068577,-0.4094646212576114,-0.06485322690752506,-0.3529335211614903,-0.1651801360082448,0.12074047521741411,-0.08902795979989019,0.13585044373260513,-0.25505891700476496,0.368194178392608,0.3863316202005073,-0.6792978819102762,-0.5486370662276906,-0.34978275710120565,-0.32123409492019206,-0.6362511387272282,0.11258958558319956,0.07882161424145354,0.07168461236399588,-0.006294678633481662,0.06253139355432427,0.09403204190059565,0.102525405889189,0.12804659477749442,-0.23126836518725352,-0.22619061209299776,0.5867750103313096,0.9999999999999998,0.13723404012429533,-0.3435862544493126,-0.08441536202964,0.12656710556657813,0.11943907267077482,0.05389404756740465,-0.30442545360728235,-0.3751623899230345,-0.24277550349437996,0.5121247337261894,0.45136065060994673,0.2606252668446011,-0.18802070371630336,0.16846770124363852,0.3293804182296815,-0.3020098678277308,-0.034331912445289714,-0.25124146953462295,0.28646153213893494,0.5906152894250768,0.5726376689825543,-0.14014735529887734,-0.36109354344515493,-0.45360728237467146,-0.26768480486952867,-0.29028354593380196,-0.42100829016253827,-0.452470267518134,-0.08611403482735867,-0.1424579156097527,0.5105813159691225,0.15756788412494377,0.17990177835516413,-0.19977898988330756,-0.3191746824691944,0.12122907196299448,0.015861128932461773,0.3237273082200694,-0.443278255846608,0.2899867348266737,0.596181639264913,0.574340908104998,-0.13615638748918352,-0.6703935486964284,-0.5255177641447615,-0.3668973421706937,-0.3236177164266682,-0.6458632522734588,0.0324916835810945,-0.13790261267142206,0.06239197788072302
node str e-icoh delta,-0.07439684558287993,-0.17697933053113205,-0.05323193048227237,0.022002835687654255,-0.1018815541029569,0.1622940302153707,0.0900058659555241,-0.5407586115602933,-0.17962878236067115,-0.12638540702008141,-0.11817577216636094,0.10498943311846781,-0.039406590379529184,-0.10507902623110528,0.13656808718435018,0.9661452684884779,-0.2689725084419928,0.2877675010102993,0.8951297863644975,-0.007230775202116947,-0.0007785583656210543,0.2329853032838724,-0.10815568427517584,0.05788044905237345,-0.01870138291144298,-0.09736089262515725,0.08099518481057744,-0.10563050670222308,-0.0522684359652868,0.0038288632819545696,-0.2173228094769503,-0.03257844375087045,-0.15074122866099374,-0.05041684884423766,-0.26924648792549577,-0.12905663651652327,-0.20592069663850004,-0.25152001534285107,-0.06370707940153747,-0.05744664820349368,-0.07439684558287993,-0.17697933053113205,-0.0522501706663866,0.022002835687654255,-0.1018815541029569,0.12353963227386987,-0.07755217596788959,-0.00831986264466035,-0.10554374653244715,0.011614473455924042,-0.04685277484137729,0.09099086963371224,-0.05730052581229208,0.015176180223704245,-0.1055391802077221,-0.011966053941993975,0.13723404012429533,0.9999999999999998,0.030354643609771016,-0.18184703268803554,0.22973408007963667,-0.0286331391884271,0.9298886501715795,0.017541536431280234,0.0004497829854174419,0.2165876311962172,-0.009527636538817183,-0.09341102173798885,-0.10917854101358708,-0.028354593380199043,0.11594583425611145,-0.17471443346750715,-0.1268547840242563,-0.14781421451223659,-0.13247592976079306,-0.13858110591818515,0.023765437031523624,0.04959256967640739,-0.0036644755918527634,0.02692076741653329,-0.01977446922182977,0.04024986928895474,-0.03594839139795748,-0.08910041119754147,-0.02433622762215489,0.07047893896878688,-0.03375198920520834,-0.01313503307160682,-0.06311802351200599,0.08325094922475221,-0.045939509896367255,-0.02787056295934372,-0.06760215439200527,0.09071232382548418,0.023792834979873924,-0.011130416517309795,-0.12344373945464382,0.025162732397388973,0.05100356401644789,-0.004559475237962596,-0.09066209425350864,-0.19032213137772863,-0.06225498813897152,0.013915874599590398,-0.09804584133391477,-0.3181289941071579,-0.12652545876255444,-0.26789028948215593
node str e-plv alpha,0.4412279760450605,0.20539556929511923,0.13203756258718827,0.10736114377301713,0.39153723038706445,0.1728422403302366,0.1499233889792108,-0.013338245453999056,-0.262235559366603,-0.049175045025897014,0.12191593217464955,-0.15053398602228088,-0.12660735359542397,0.07943648629406608,0.029545162420201932,0.011883860096943073,0.1523759729125617,0.07467539139110799,0.06130975892088614,0.32993294352141256,0.43808634463422597,0.33843087383473097,-0.1476132962243344,-0.002130190484235905,0.05128210982467595,0.4180584443901558,-0.09788145364381297,-0.2559630493003249,0.28647979743783514,-0.1403254419631543,0.22214484838660328,-0.038592293413761525,0.11811027217578524,0.17043369860178664,-0.306850172036284,-0.15258250264064988,-0.3259830726342442,0.04128642500154113,-0.38995271570747203,-0.38719922189826683,0.4412279760450605,0.20539556929511923,0.13124758840975456,0.10736114377301713,0.39153723038706445,-0.3011833630524967,-0.27198628276052594,0.2563015425086819,-0.22088454276248942,-0.15019589577835796,-0.1660110185415615,-0.021747121503051445,-0.18340871574400266,0.07167074972202497,0.204190059567706,-0.33443533970031203,-0.3435862544493126,0.030354643609771016,0.9999999999999998,0.22261517983328347,0.05893527006386004,0.11357591172381039,0.07936957320845957,0.2592599357518111,0.4141405377760628,0.3454721465607583,-0.44893136585622,-0.2747991387911568,-0.28119655973095214,0.09311421063086057,0.07009536769188267,-0.28415553815278466,0.0830135003390496,0.020564443399263447,0.06311802351200599,-0.32396475710577205,-0.3475635232848313,-0.46341574788407924,0.14719319434962977,0.3774090216877592,0.4924393078364981,0.3294991426725328,0.2837902321747806,0.3589702024480066,0.4880921666982504,0.15419337015313167,0.1951076396895812,-0.3521481133087817,-0.15969122512209208,-0.03150535744048366,0.06638294569041688,0.259885522239143,-0.2928543867540052,-0.12405562696780055,-0.2692099573276954,0.19626748616974396,-0.32568169520239093,-0.3525682151834863,-0.46323309489507725,0.13961766163077152,0.42323665662836274,0.17542221379988995,0.15049464712584104,0.1029729057122439,0.39515375956930415,-0.16753160467500322,0.013123797043582412,-0.3085716764576279
node str e-plv beta,-0.05014966129286351,0.14333008363223732,-0.056337031295306504,0.029596633705412684,-0.06341026829440921,-0.30752598809559134,0.06053997663044393,0.1118082373778246,0.04781483904172216,-0.03575175457556799,0.06237340937276406,-0.1367535499160482,0.15960918989405287,-0.11451837234375142,-0.13128388729564275,-0.1549970433047405,0.6013872494514702,0.1216583064871492,-0.11525631922262886,-0.056830194365611916,0.05703567897823917,-0.06816381233318644,0.0725292187703344,-0.03643698814353785,0.07658411512617896,-0.05538723575249606,-0.15834872565292732,0.16915264995239604,0.014399905020445717,0.0006278696496943986,0.0900045434931014,-0.02351428917164586,0.020765361687165657,-0.09221474993070893,0.1959524097637155,-0.07091094236055162,0.10355282895232529,0.07610921735477374,0.15809301146832452,0.15980994956494338,-0.05014966129286351,0.14333008363223732,-0.055597286689848376,0.029596633705412684,-0.06341026829440921,0.02693446639070844,0.035957524047407576,0.15202242983865663,-0.024770028471034655,-0.055942171931796895,-0.06915013847379728,-0.17677384591850476,0.12832514058572245,0.17982871715956336,0.155586099194272,-0.06896748548479527,-0.08441536202964,-0.18184703268803554,0.22261517983328347,0.9999999999999998,0.09941117242670477,0.17444958663345425,-0.15565459406514773,-0.10760315898344476,0.06077093260333021,-0.06500848194817677,0.0470445604798294,0.01684745507307261,0.029258725675758972,0.05846037229245482,-0.06276641650817713,-0.0668943740596225,0.016304062430791636,0.07369819789994725,0.03440953996561557,0.2545337896613842,-0.027573751852215462,0.015988986024763174,-0.05395797611355535,-0.18696588270481676,-0.009039039793236815,-0.18260047626766882,-0.14216110450262448,-0.1713718837687704,-0.012655568975476551,-0.21568806522538234,-0.16667770195141884,0.03777492128797755,0.1402158501697531,-0.08895428880633988,-0.0012580224617513224,-0.10260759973423988,0.19561450173406175,-0.12246654596348308,0.06435093118776955,-0.10716935813456499,0.24773453214578448,-0.027642246723091218,0.015641945345659363,-0.05488494003274054,-0.05561555198874857,0.15129832027744988,-0.04861080986052161,0.02963773062793814,-0.06491715545367578,0.16063188801545242,-0.030681556136336195,0.1600108678528456
node str e-plv delta,-0.16922571114799684,-0.22139140480697,-0.22824089189454527,-0.07682613033660661,-0.19561450173406175,0.011737737705741467,0.024893516362432276,0.06570465033663787,0.03388460469241577,-0.1385785740735406,-0.6555403411465652,0.0787544165805018,0.12343045966139651,-0.0135863686340399,-0.01599808160426224,0.31057629301192496,0.1970254960741023,0.9543139211258729,0.36354109349778185,-0.07125064784732035,-0.04538698460463619,0.06399475785921563,0.07815036450687117,-0.10076280454531962,0.15963642922539148,-0.18754123962017308,-0.024683268301258707,0.06334177342353346,-0.19859631177951956,-0.016486715419793647,-0.019678576402603714,-0.14223873202295031,0.02926785832520908,-0.03013092809516368,-0.1377591674676761,-0.10721118940126285,-0.11659881869179362,-0.1793903499859585,0.047318539963332414,0.0550812919959177,-0.16922571114799684,-0.22139140480697,-0.22787558591654125,-0.07682613033660661,-0.19561450173406175,0.07660238042507916,0.09360737370116601,-0.0069316967588333766,0.019390897944925555,-7.53445299873193e-05,0.0484281568715196,0.04919073310060298,0.052222772718036284,0.015445593382482206,0.129192742283482,-0.05960651979844242,0.12656710556657813,0.22973408007963667,0.05893527006386004,0.09941117242670477,0.9999999999999998,0.1229049131370879,0.25304516780101777,-0.06938302103477482,-0.033793086127733796,0.040062649975227675,0.11379966163533786,0.0258476811061465,-0.03893020144341524,-0.03296201502777467,0.11048907620967649,-0.07417766199607752,-0.1112744840623851,-0.015057455780852942,-0.012947813757879763,0.009468274317391532,-0.05202185443013408,0.1907833301749587,-0.12204187776405341,-0.07006340341880732,-0.19155960537821723,-0.06286687565212824,-0.10362132382320102,-0.047167851247405745,-0.1890526931041647,-0.1188454504565183,-0.07577587564984509,0.14600138359639167,-0.018920566498245386,0.1004614271134663,0.06633728244316638,-0.10143405427990199,0.057277694188666836,-0.07843804296454933,0.09444301112585018,-0.09220094568585055,0.002034297665009852,-0.053122338688871173,0.19241350810180163,-0.1246720808056823,-0.1708056595028642,-0.22534127569413842,-0.23376614481185595,-0.07454753429880659,-0.1887695809712116,-0.13183664429928604,-0.009644209935993756,-0.17962323254693607
node str e-plv gamma,-0.16632152862286492,-0.1204664957339111,-0.15402441613830484,-0.05414062910255736,-0.17224405179125502,-0.06109057533408372,0.030662203506096868,-0.03608445191982858,-0.10793321007078772,0.1343639643792184,0.06865587042771548,-0.0291476675675843,0.020595203914558394,-0.165756513649393,0.18059486693837332,0.0014224101518531284,0.36379224135765964,0.19831319964656643,0.013235492215557925,-0.1067401236104103,-0.20039087739646425,-0.19784286819988625,-0.11024249467452377,0.05475708294043914,0.02142747877229793,-0.17434912748950313,0.1254163917358655,0.08411855092251175,-0.183984072659359,-0.06930539351444898,0.018856637952094683,-0.21432730045731738,-0.04514953571893357,-0.15988547644526196,-0.12058978650148747,0.1509408976578037,-0.09291329234295838,-0.1369463616666172,0.1253615958391649,0.14170447203011946,-0.16632152862286492,-0.1204664957339111,-0.15339882965097296,-0.05414062910255736,-0.17224405179125502,0.05871608647705764,0.027765537490667572,0.002038868644808368,0.1707234656578133,0.11039800177202577,-0.07030998495396003,0.0023219761226880124,0.09359367472699086,-0.1013792583832014,0.05764300016667085,0.0628257787296028,0.11943907267077482,-0.0286331391884271,0.11357591172381039,0.17444958663345425,0.1229049131370879,0.9999999999999998,-0.01999365280863218,-0.08358429092968088,-0.2110258476811061,-0.22324076632061535,0.28190890638805993,0.12731141649676134,-0.049272926945653876,-0.053044711168545325,-0.04148277696471828,-0.0013493489562523256,0.06354725803616071,-0.028185639365372182,-0.06743320037717841,0.07058853076218807,0.052565247072415056,0.2841692371269598,-0.029560103107612288,-0.0800910525150175,-0.30677711084068315,-0.048076549867690735,-0.09452977129562613,-0.06409978332789179,-0.29332471820068534,-0.13970898812527255,-0.054231955597058366,0.32988728027416214,0.050309482658240263,0.025048574279262714,0.02960576635486279,-0.14322962448828622,0.10523780277586879,-0.14065878366808296,0.22575224491939294,-0.15274127889056574,0.07292648902141377,0.04932772284235448,0.28549347129722435,-0.041427981068017684,-0.1766003255789529,-0.13090054773065077,-0.15145814164282662,-0.055455730623371814,-0.16993805780510465,-0.15603359901732688,0.12795473798128834,-0.10028334044918934
