,ampl total power alpha,ampl total power beta,ampl total power delta,ampl total power gamma,ampl total power theta,approx entropy,betw cen e-icoh alpha,betw cen e-icoh delta,betw cen e-plv alpha,betw cen e-plv beta,betw cen e-plv delta,betw cen s-lcoh alpha,betw cen s-lps beta,betw cen s-lps delta,betw cen s-lps theta,clust coef e-icoh delta,clust coef e-plv beta,clust coef e-plv delta,clust coef e-wpli delta,clust coef s-lcoh alpha,clust coef s-lps alpha,clust coef s-lps theta,correlation dimension,dfa exponent delta,higuchi fractal dim,hjorth activity,hjorth complexity,hjorth mobility,katz fractal dim,kurtosis ampl beta,kurtosis ampl delta,kurtosis ampl gamma,kurtosis ampl theta,life time alpha,life time beta,life time delta,life time gamma,lyapunov exponent,lzc exhaustive,lzc primitive,mean ampl alpha,mean ampl beta,mean ampl delta,mean ampl gamma,mean ampl theta,microstate A,microstate B,microstate C,microstate D,microstate E,mod index alpha-beta,mod index beta-gamma,mod index delta-alpha,mod index delta-beta,mod index delta-theta,mod index theta-beta,mod index theta-gamma,node str e-icoh delta,node str e-plv alpha,node str e-plv beta,node str e-plv delta,node str e-plv gamma,node str e-wpli delta,node str s-lcoh alpha,node str s-lps alpha,node str s-lps theta,permutation entropy,range asymmetry alpha,range asymmetry beta,range asymmetry delta,range asymmetry gamma,range coef var beta,range coef var delta,range coef var gamma,range coef var theta,relative ampl beta,relative ampl delta,relative ampl gamma,relative ampl theta,rqa determinism,rqa entropy,rqa laminarity,rqa max diagonal,rqa max vertical,rqa mean diagonal,rqa rte,rqa trapping time,sample entropy,skewness ampl alpha,skewness ampl beta,skewness ampl delta,source ampl alpha,source ampl beta,source ampl delta,source ampl gamma,source ampl theta,spectral entropy beta,spectral entropy delta,spectral entropy gamma,spectral entropy theta,std ampl alpha,std ampl beta,std ampl delta,std ampl gamma,std ampl theta,waiting time beta,waiting time delta,waiting time gamma
mod index alpha-beta,-0.2391993087557604,-0.1766033026113671,-0.07814900153609831,0.1254800307219662,-0.1189036098310292,-0.08141321044546852,0.07962719613675855,0.032016575045086905,0.1262994615162087,0.2349875733040582,0.014497117884903878,0.07089563901705495,-0.13879473705791165,-0.1365597271398745,-0.042583835028901916,-0.12634408602150538,-0.1504416282642089,-0.09845430107526883,-0.1622503840245776,-0.17914746543778803,-0.19201228878648235,-0.1387288786482335,0.020737327188940093,0.18241167434715824,0.13628072196620586,-0.23099078341013826,0.2182699692780338,0.06989247311827958,-0.17338709677419356,0.11290322580645162,-0.10018241167434717,0.21471774193548387,-0.1741551459293395,0.030241935483870965,-0.18265168970814133,-0.048291670170410216,0.1863479262672811,-0.3257008448540707,0.16877880184331798,0.17204301075268819,-0.2391993087557604,-0.1766033026113671,-0.07589285714285714,0.1254800307219662,-0.1189036098310292,-0.04800307219662059,0.026881720430107527,-0.10291858678955453,0.07877304147465439,0.2040610599078341,1.0,0.19950076804915517,0.018241167434715825,0.0695084485407066,-0.0778609831029186,0.337173579109063,0.006144393241167436,-0.09495007680491552,-0.11904761904761907,0.015072964669738866,-0.10032642089093703,0.008832565284178188,-0.13311251920122888,-0.16988287250384024,-0.2045410906298003,-0.14453725038402457,0.23468701996927807,0.08016513056835638,0.2771697388632873,0.01828917050691244,0.22715053763440862,0.01670506912442396,0.11482334869431644,0.07325268817204302,-0.026113671274961597,-0.08822964669738864,0.20852534562211983,0.27534562211981567,0.14544930875576037,-0.14304915514592936,-0.32469278033794163,-0.15970622119815667,-0.17079493087557604,-0.1069988479262673,-0.29857910906298,-0.05669162826420891,-0.07354070660522273,0.16052227342549924,0.1245199692780338,0.18221966205837176,-0.17554723502304148,-0.2941628264208909,-0.019921274961597544,-0.11885560675883258,0.15956221198156684,0.16042626728110598,-0.06432411674347159,0.21870199692780337,0.27193740399385563,0.13392857142857142,-0.22844662058371737,-0.14194508448540707,-0.08294930875576037,0.1300883256528418,-0.12586405529953917,-0.16541858678955454,-0.030673963133640555,0.08640552995391707
mod index beta-gamma,0.013008832565284179,-0.1552899385560676,-0.12005568356374807,-0.019489247311827957,0.03441820276497696,0.2063172043010753,0.004801905134821092,0.24307681411662865,0.08784482052173982,0.09160980807208245,-0.16068271498608122,-0.013812601761580355,0.05160006710928292,-0.008064550815346919,-0.22140684157965518,-0.19666858678955454,-0.16969086021505378,0.029809907834101385,-0.13536866359447006,-0.0032642089093701996,-0.007584485407066053,-0.0928379416282642,0.1599942396313364,0.0114247311827957,-0.07627688172043011,-0.04118663594470046,0.23833525345622122,-0.20516513056835642,-0.0394105222734255,0.08472542242703535,-0.13959293394777264,0.35339861751152074,0.007632488479262673,0.012576804915514593,-0.2177899385560676,-0.08218224585660266,-0.15178571428571427,-0.044642857142857144,-0.1807315668202765,-0.1952284946236559,0.013008832565284179,-0.1552899385560676,-0.1187115975422427,-0.019489247311827957,0.03441820276497696,-0.14559331797235023,-0.38196044546851005,0.11179915514592934,0.07454877112135176,0.10008640552995392,0.19950076804915517,1.0,-0.11141513056835638,-0.068068356374808,0.1690668202764977,-0.035090245775729646,0.045458909370199696,-0.19690860215053765,0.1195756528417819,-0.28672235023041476,0.039938556067588324,0.21764592933947774,-0.16325844854070662,0.022513440860215055,-0.02572964669738863,-0.08827764976958526,0.055491551459293395,0.024145545314900155,-0.06523617511520738,0.10109447004608296,0.013632872503840246,0.045170890937019974,0.09831029185867897,0.21462173579109062,0.09893433179723503,-0.17564324116743474,0.1112711213517665,-0.006720430107526882,0.1163594470046083,0.20785330261136717,0.005856374807987712,0.26732910906298,0.16666666666666669,0.13397657450076808,0.019249231950844856,0.23516705069124424,0.19690860215053765,0.022945468509984638,0.004272273425499232,0.14376920122887865,0.05841973886328725,-0.07694892473118281,-0.2386712749615975,-0.038978494623655914,-0.09005376344086022,0.11875960061443933,-0.1769393241167435,0.10311059907834101,-0.005472350230414747,0.10383064516129031,0.02932987711213518,-0.1501536098310292,-0.11679147465437789,-0.00576036866359447,0.022945468509984638,-0.16676267281105991,-0.18361175115207373,-0.18476382488479265
mod index delta-alpha,-0.02059331797235023,0.33506144393241166,0.16551459293394777,0.13762480798771123,-0.013584869431643627,-0.14328917050691245,-0.20321029312303324,0.016543973408511832,0.01932345709972061,0.25819058243517623,-0.15721656289143576,0.09821540417202346,0.17000660308506588,-0.017231256908791247,0.04818569487609801,0.055059523809523815,0.13632872503840246,-0.15937019969278035,0.0394105222734255,-0.25451228878648235,-0.25585637480798773,-0.2638728878648234,0.14136904761904762,0.04584293394777266,0.21966205837173577,0.04123463901689708,-0.30112327188940097,0.3743759600614439,0.15773809523809523,0.31941244239631333,0.167386712749616,0.3644393241167435,0.38628072196620583,-0.014256912442396312,0.40528993855606765,0.17516531257636864,0.334773425499232,0.3406298003072197,0.3329493087557604,0.3325652841781874,-0.02059331797235023,0.33506144393241166,0.16498655913978497,0.13762480798771123,-0.013584869431643627,0.38277649769585254,0.11597542242703535,-0.08270929339477727,-0.10896697388632873,0.08261328725038403,0.018241167434715825,-0.11141513056835638,1.0,0.5937019969278033,0.3869527649769585,0.038834485407066056,0.06379608294930876,0.04795506912442397,-0.3058755760368664,0.04334677419354839,-0.22513440860215056,-0.16100230414746544,0.015985023041474655,-0.25043202764976963,-0.2534562211981567,-0.26747311827956993,0.09984639016897083,0.3074116743471582,-0.01060867895545315,0.12437596006144393,-0.05093125960061445,0.18375576036866362,0.15845814132104455,0.009072580645161291,0.32622887864823347,0.4308275729646697,-0.10205453149001537,0.13253648233486945,-0.22902265745007686,-0.16004224270353304,0.04934715821812597,-0.22739055299539174,-0.11837557603686637,0.16028225806451613,0.04209869431643626,-0.22028609831029186,-0.03206605222734255,-0.006240399385560677,0.12259984639016898,-0.15788210445468512,0.20271697388632873,-0.130568356374808,0.20977342549923197,-0.03955453149001536,-0.15284178187403996,0.058803763440860225,0.40639400921658986,-0.09336597542242704,0.126392089093702,-0.23934331797235028,0.009312596006144393,0.35373463901689706,0.16105030721966204,0.1394489247311828,-0.0048483102918586785,0.5824212749615976,-0.006816436251920123,0.37888824884792627
mod index delta-beta,-0.12067972350230415,0.043010752688172046,-0.05813172043010753,0.009264592933947774,-0.13791282642089095,-0.19503648233486945,-0.14463760411587487,0.007574349271366862,-0.01168059720206992,0.08771458788634036,-0.18565419029568003,0.14358997064679727,0.00699785049018431,-0.06008090357433454,0.038194498958155194,0.007872503840245777,0.1644585253456221,0.06355606758832566,0.050115207373271894,-0.14794546850998466,-0.17549923195084488,-0.029713901689708146,0.18452380952380953,-0.0212173579109063,0.1943164362519201,-0.10277457757296467,-0.11117511520737326,0.23967933947772657,-0.0706125192012289,0.25288018433179726,-0.0405625960061444,0.21231758832565287,0.15216973886328725,-0.06360407066052227,0.30222734254992323,0.03225845164464778,0.17132296466973887,0.16676267281105991,0.2566244239631337,0.266321044546851,-0.12067972350230415,0.043010752688172046,-0.06005184331797235,0.009264592933947774,-0.13791282642089095,0.2659370199692781,0.0003360215053763441,-0.0997983870967742,0.03840245775729647,0.13234447004608296,0.0695084485407066,-0.068068356374808,0.5937019969278033,1.0,0.300355222734255,0.1312884024577573,0.025153609831029187,0.021649385560675884,-0.08539746543778802,0.21390168970814133,0.00403225806451613,-0.11439132104454686,0.058083717357910916,-0.11808755760368664,-0.19359639016897082,0.0007200460829493088,0.025873655913978496,0.1904761904761905,0.04013056835637481,-0.040034562211981574,0.1382488479262673,0.03763440860215054,-4.800307219662059e-05,-0.08314132104454686,0.26665706605222733,0.2847062211981567,-0.03523425499231951,0.13306451612903228,-0.12711213517665132,-0.2252784178187404,0.02860983102918587,-0.21222158218125958,-0.2136136712749616,0.0038882488479262674,0.04536290322580645,-0.25921658986175117,-0.10181451612903228,0.07814900153609831,-0.016081029185867898,-0.13186443932411676,0.07536482334869431,-0.224702380952381,0.06802035330261139,-0.05587557603686637,-0.15874615975422426,-0.07210061443932413,0.28125,-0.029857910906298,0.12413594470046084,-0.15116167434715821,-0.09706221198156682,0.059523809523809534,-0.07517281105990783,0.005856374807987712,-0.13162442396313365,0.35987903225806456,-0.19273233486943164,0.2167818740399386
mod index delta-theta,0.2438556067588326,0.13311251920122888,0.10613479262672812,-0.07709293394777267,0.17497119815668205,0.2255184331797235,0.07902036197136907,0.18768938506975846,0.14035943962981137,0.23402579054214653,-0.01892468442915899,-0.043711624247949624,0.19194450116156064,-0.09298427090094998,0.10944239606232023,-0.1734350998463902,-0.0006240399385560676,-0.21879800307219663,-0.16561059907834103,0.024337557603686638,-0.04070660522273426,-0.15029761904761907,0.06941244239631336,0.18245967741935484,-0.03758640552995392,0.21308563748079878,-0.06758832565284179,-0.09504608294930876,0.11525537634408604,0.18457181259600616,0.43327572964669736,0.19513248847926268,0.7083333333333334,0.2493759600614439,-0.03869047619047619,0.20574363653119102,0.10061443932411675,0.1688268049155146,-0.13085637480798773,-0.13786482334869432,0.2438556067588326,0.13311251920122888,0.1056547619047619,-0.07709293394777267,0.17497119815668205,0.10315860215053765,-0.014112903225806453,0.024577572964669742,-0.2113095238095238,-0.03225806451612904,-0.0778609831029186,0.1690668202764977,0.3869527649769585,0.300355222734255,1.0,-0.18005952380952384,-0.2524961597542243,-0.18106758832565287,-0.13052035330261136,-0.08194124423963134,-0.19666858678955454,-0.10743087557603687,-0.1580741167434716,0.02280145929339478,-0.09591013824884793,-0.17362711213517665,-0.14765745007680492,-0.1123751920122888,-0.06331605222734255,0.27102534562211983,0.04728302611367128,0.15773809523809523,0.4396601382488479,0.04785906298003073,0.5609639016897081,-0.07949308755760368,-0.25902457757296465,-0.18082757296466975,-0.020929339477726575,0.17122695852534564,0.21236559139784947,0.19455645161290328,0.2225902457757296,0.30025921658986177,0.23588709677419353,0.0913978494623656,0.24654377880184336,-0.1797715053763441,-0.111463133640553,0.14717741935483875,0.4272273425499232,-0.11995967741935486,-0.0736847158218126,-0.2686251920122888,-0.18413978494623656,-0.0006720430107526882,-0.07771697388632873,-0.2581605222734255,-0.1893721198156682,-0.02942588325652842,0.25700844854070665,0.14420122887864825,0.12375192012288785,-0.07306067588325653,0.1830357142857143,0.013536866359447005,0.1613863287250384,0.09514208909370199
mod index theta-beta,-0.5051843317972351,-0.27884984639016897,-0.11923963133640554,0.028417818740399385,-0.5121927803379417,-0.5219374039938557,-0.16384522465515922,-0.05444063538794932,0.1280779886622029,0.1316199709676061,-0.012068281380626789,0.17074004781943677,0.0006053503884242482,0.15411356608127963,0.15263249297944684,0.16321044546851,0.09778225806451613,0.10695084485407066,0.23982334869431646,-0.32584485407066055,-0.35551075268817206,-0.25264016897081415,-0.1350326420890937,-0.22580645161290325,0.16921082949308758,-0.44513248847926273,0.06706029185867896,0.3275729646697389,-0.4387960829493088,0.1734831029185868,-0.3951612903225807,-0.18433179723502305,-0.44959677419354843,-0.38196044546851005,0.12168778801843318,-0.1264656113955723,0.05467549923195084,-0.13868087557603687,0.49630376344086025,0.5241455453149002,-0.5051843317972351,-0.27884984639016897,-0.11794354838709677,0.028417818740399385,-0.5121927803379417,0.004608294930875577,-0.034514208909370195,-0.045170890937019974,-0.047139016897081415,0.31816436251920127,0.337173579109063,-0.035090245775729646,0.038834485407066056,0.1312884024577573,-0.18005952380952384,1.0,0.5779569892473119,0.1818836405529954,-0.2950748847926267,0.2217741935483871,0.04137864823348694,0.28585829493087556,0.24711981566820276,-0.3003072196620584,-0.37701612903225806,-0.21246159754224272,0.5412826420890938,0.3589189708141321,0.011376728110599078,-0.17645929339477728,0.2287346390168971,-0.18404377880184333,-0.24332757296466972,-0.15519393241167437,-0.360455069124424,0.29622695852534564,0.5452188940092166,0.5522753456221199,-0.1788594470046083,-0.46903801843317977,-0.38930491551459295,-0.4362039170506913,-0.46423771121351765,-0.3644393241167435,-0.4156586021505376,-0.45684523809523814,-0.3950652841781874,0.4995679723502304,0.3502304147465438,-0.10555875576036867,-0.3986655145929339,-0.40572196620583717,0.09807027649769587,0.1904281874039939,0.3266609062980031,-0.24534370199692784,0.324020737327189,0.5505952380952381,0.5466589861751152,-0.17396313364055302,-0.4927035330261137,-0.2609927035330261,-0.15519393241167437,0.03009792626728111,-0.5143529185867896,0.01977726574500768,-0.25192012288786486,-0.03105798771121352
mod index theta-gamma,-0.6286962365591399,-0.30880376344086025,-0.29814708141321045,0.013392857142857144,-0.647657450076805,-0.5142089093701998,-0.2456095324178546,0.09487869087291122,0.1979933328202716,-0.06614660945047213,0.0896645476162292,0.11627020549182875,-0.10891464188529075,0.1280381851116579,-0.053981558527526,0.12648809523809526,0.12211981566820276,0.13460061443932414,0.22599846390168973,-0.39616935483870963,-0.36367127496159757,-0.4050499231950845,0.01872119815668203,-0.29680299539170507,0.07315668202764976,-0.6049827188940093,0.07258064516129033,0.3508544546850999,-0.4442204301075269,0.21073348694316435,-0.43169162826420887,-0.05947580645161291,-0.39765745007680486,-0.518097158218126,0.26809715821812596,0.002040155051930849,-0.0031201996927803385,-0.10709485407066054,0.5099366359447005,0.5442108294930875,-0.6286962365591399,-0.30880376344086025,-0.29565092165898615,0.013392857142857144,-0.647657450076805,0.14496927803379417,-0.027649769585253458,0.05789170506912442,-0.1655625960061444,0.332613287250384,0.006144393241167436,0.045458909370199696,0.06379608294930876,0.025153609831029187,-0.2524961597542243,0.5779569892473119,1.0,0.1144873271889401,-0.37480798771121354,0.13796082949308755,0.06773233486943164,0.3178763440860215,0.18591589861751154,-0.35464669738863286,-0.3574788786482335,-0.3756240399385561,0.5819892473118279,0.42708333333333337,0.08083717357910906,-0.11669546850998466,0.11578341013824885,-0.10608678955453149,-0.19148425499231955,-0.20046082949308758,-0.3148521505376344,0.4173387096774194,0.6645065284178188,0.5528033794162828,-0.20622119815668202,-0.44388440860215056,-0.4390360983102919,-0.367031490015361,-0.4553091397849463,-0.3137960829493088,-0.4700940860215053,-0.28763440860215056,-0.3021793394777266,0.5042722734254993,0.2771217357910906,-0.1634504608294931,-0.3736559139784947,-0.42506720430107525,0.24068740399385563,0.18874807987711212,0.40250576036866365,-0.31067588325652845,0.42218701996927804,0.6633544546850998,0.5502112135176651,-0.18524385560675885,-0.6174155145929339,-0.29373079877112135,-0.324020737327189,0.005568356374807988,-0.6509696620583717,0.26502496159754224,-0.22043010752688175,-0.08294930875576037
node str e-icoh delta,-0.07334869431643626,-0.1411290322580645,0.019009216589861752,-0.029185867895545316,-0.010128648233486944,-0.04805107526881721,-0.04894249464336882,-0.5644135988298471,0.025812677767537227,-0.23469903847548473,-0.17667255530590537,-0.04313468510803104,0.07404645951205405,-0.08965092323060658,0.17545219045222402,0.9703341013824884,-0.06005184331797235,0.3363575268817205,0.9339957757296468,-0.023281490015360985,0.0003360215053763441,0.331605222734255,-0.1261520737327189,0.1350806451612903,0.01963325652841782,-0.040754608294930876,0.055779569892473124,0.05553955453149001,-0.07224462365591398,-0.04022657450076805,0.02030529953917051,-0.16340245775729645,-0.06773233486943164,-0.13724078341013823,0.1361847158218126,0.02844216160633007,-0.04949116743471583,-0.0995583717357911,0.09773425499231951,0.1069988479262673,-0.07334869431643626,-0.1411290322580645,0.0181931643625192,-0.029185867895545316,-0.010128648233486944,-0.09413402457757297,-0.019585253456221197,0.1815956221198157,-0.04037058371735792,0.00028801843317972356,-0.09495007680491552,-0.19690860215053765,0.04795506912442397,0.021649385560675884,-0.18106758832565287,0.1818836405529954,0.1144873271889401,1.0,-0.130568356374808,0.046706989247311835,0.22460637480798773,-0.12091973886328725,0.9331317204301076,-0.04320276497695853,-0.018097158218125957,0.31293202764976963,0.06979646697388632,0.08122119815668204,0.009696620583717357,-0.13671274961597543,-0.17271505376344087,-0.06302803379416283,-0.03259408602150538,0.03701036866359447,0.09360599078341013,0.10287058371735791,0.11165514592933949,0.00576036866359447,0.17612327188940094,-0.11947964669738863,-0.12596006144393243,-0.07512480798771122,-0.02510560675883257,-0.03667434715821813,-0.12149577572964669,-0.15893817204301075,-0.007824500768049155,0.0012480798771121351,0.06562019969278034,-0.14468125960061445,0.16805875576036866,0.01478494623655914,0.1196236559139785,0.2984831029185868,0.2021409370199693,-0.03936251920122887,0.11323924731182795,0.11266321044546852,0.0003360215053763441,0.17732334869431643,-0.06998847926267282,-0.14031298003072196,0.02956989247311828,-0.04776305683563748,-0.008208525345622119,0.1758352534562212,0.045458909370199696,0.0004320276497695853
node str e-plv alpha,0.38964093701996927,0.14981758832565284,-0.036290322580645164,-0.14487327188940094,0.22974270353302612,0.27481758832565284,0.007308394078821112,-0.14672810151012977,-0.2457972584065207,-0.036740101505024145,-0.027476212954634573,-0.20993797173743506,-0.07235147842446615,0.11164026512045251,-0.20501352012205967,-0.1800115207373272,0.26368087557603687,0.06312403993855607,-0.15010560675883258,0.514304915514593,0.5125288018433181,0.13704877112135178,-0.06749231950844854,-0.20161290322580644,0.050883256528417825,0.3087557603686636,-0.20036482334869435,-0.19182027649769587,0.12845622119815667,-0.232286866359447,0.02548963133640553,0.15140168970814133,-0.07104454685099847,0.32147657450076805,-0.27851382488479265,-0.31329581050415733,-0.049251152073732714,0.17367511520737328,-0.3528225806451613,-0.3901209677419355,0.38964093701996927,0.14981758832565284,-0.04137864823348694,-0.14487327188940094,0.22974270353302612,-0.24822388632872508,-0.16570660522273425,0.14549731182795697,0.08616551459293395,-0.0659562211981567,-0.11904761904761907,0.1195756528417819,-0.3058755760368664,-0.08539746543778802,-0.13052035330261136,-0.2950748847926267,-0.37480798771121354,-0.130568356374808,1.0,0.14309715821812596,0.11621543778801843,-0.032642089093702,-0.1303283410138249,0.4977438556067589,0.5083525345622121,0.1601862519201229,-0.37418394777265745,-0.42492319508448545,-0.22398233486943164,-0.13541666666666669,-0.09859831029185867,-0.17333909370199696,-0.23598310291858676,0.10987903225806454,-0.08846966205837176,-0.17453917050691242,-0.4442204301075269,-0.3898329493087557,-0.06984447004608296,0.29617895545314904,0.39343317972350234,0.22100614439324118,0.24193548387096772,0.1479934715821813,0.426747311827957,0.11203917050691245,0.1443452380952381,-0.3798483102918587,-0.3439900153609831,0.007440476190476192,-0.00408026113671275,0.4997599846390169,-0.2576324884792627,0.12821620583717358,-0.414602534562212,0.15221774193548387,-0.1836597542242704,-0.4574692780337942,-0.38829685099846395,-0.06792434715821813,0.38133640552995396,0.12255184331797238,-0.029377880184331802,-0.13244047619047622,0.2440956221198157,-0.18044354838709678,-0.18629992319508448,-0.11866359447004608
node str e-plv beta,-0.09739823348694318,0.18217165898617513,-0.006336405529953917,-0.023329493087557607,-0.24140745007680495,-0.47158218125960055,-0.24872285552724413,-0.2883734160092107,-0.0953675096662828,-0.061145339088531675,0.11165057805598745,-0.13256025179541245,0.18056391385918477,0.053924963118619725,0.040377041755764065,-0.0026401689708141322,0.7046850998463903,0.06379608294930876,0.026785714285714288,0.10013440860215053,-0.04699500768049155,-0.11847158218125961,-0.012096774193548388,-0.2866743471582181,0.33218125960061445,-0.08938172043010753,-0.44210829493087556,0.5221294162826422,-0.19292434715821816,-0.19153225806451615,-0.12644009216589863,0.08856566820276497,-0.12759216589861752,0.0405625960061444,0.40817012288786486,-0.2557154343914267,0.3513824884792627,0.11045506912442396,0.4515168970814133,0.43053955453149007,-0.09739823348694318,0.18217165898617513,-0.009792626728110598,-0.023329493087557607,-0.24140745007680495,0.11535138248847927,0.2353110599078341,-0.16340245775729645,0.0727726574500768,0.19652457757296468,0.015072964669738866,-0.28672235023041476,0.04334677419354839,0.21390168970814133,-0.08194124423963134,0.2217741935483871,0.13796082949308755,0.046706989247311835,0.14309715821812596,1.0,0.043538786482334876,0.05232334869431644,0.08654953917050691,0.13546466973886329,-0.04675499231950845,-0.07886904761904762,0.10138248847926268,0.0578437019969278,-0.030001920122887864,-0.2938748079877112,0.24063940092165903,-0.2919546850998464,-0.2474558371735791,-0.021649385560675884,-0.0718125960061444,0.5182891705069124,-0.016177035330261137,0.1382968509984639,-0.36943164362519204,-0.3688556067588326,-0.039794546850998466,-0.4775825652841782,-0.390697004608295,-0.1943164362519201,-0.03523425499231951,-0.49107142857142866,-0.43207565284178195,0.06326804915514593,-0.020641321044546853,-0.35215053763440857,-0.14352918586789556,-0.07872503840245774,0.2938268049155146,0.0049923195084485405,0.012288786482334871,-0.1520257296466974,0.5219374039938557,-0.015312980030721965,0.13772081413210446,-0.3607910906298003,-0.09475806451612903,0.19532450076804916,-0.04574692780337942,-0.010992703533026114,-0.23113479262672812,0.27601766513056836,-0.07589285714285714,0.25355222734254995
node str e-plv delta,-0.14218509984639016,-0.2425595238095238,-0.15447388632872505,-0.2070852534562212,-0.13868087557603687,0.038834485407066056,-0.10155237837322188,0.02349543211479918,-0.18451017432158595,-0.26937130704239887,-0.6138631260757815,-0.03851917198868232,0.07026907308828674,0.04591417597537512,-0.0032738141964133017,0.26612903225806456,0.018625192012288787,0.9675979262672812,0.3008352534562212,-0.1382488479262673,-0.0918298771121352,0.19393241167434716,-0.0007680491551459294,0.04416282642089094,-0.1274961597542243,-0.1601862519201229,0.13460061443932414,-0.16897081413210446,-0.17828341013824886,-0.051555299539170506,-0.22556643625192013,0.0034082181259600616,-0.09610215053763442,-0.1028225806451613,0.034322196620583716,0.07896600142179404,-0.35152649769585254,-0.11573540706605223,-0.14698540706605223,-0.13738479262672812,-0.14218509984639016,-0.2425595238095238,-0.1560099846390169,-0.2070852534562212,-0.13868087557603687,-0.15668202764976957,0.033890168970814136,0.010032642089093703,0.10651881720430108,0.15399385560675885,-0.10032642089093703,0.039938556067588324,-0.22513440860215056,0.00403225806451613,-0.19666858678955454,0.04137864823348694,0.06773233486943164,0.22460637480798773,0.11621543778801843,0.043538786482334876,1.0,0.18870007680491552,0.24702380952380953,-0.15658602150537634,-0.05381144393241168,0.21812596006144394,0.12408794162826424,0.10330261136712751,-0.07128456221198157,0.004320276497695853,-0.06989247311827958,-0.01392089093701997,-0.02208141321044547,0.0559715821812596,-0.026545698924731184,-0.07421274961597542,0.17852342549923197,0.02054531490015361,0.09759024577572965,0.049155145929339485,-0.11242319508448541,0.10359062980030723,0.03038594470046083,-0.0228494623655914,-0.12168778801843318,0.07498079877112135,0.04627496159754225,-0.037778417818740403,-0.15216973886328725,0.14885752688172044,-0.08549347158218128,-0.025201612903225805,-0.027745775729646698,0.16157834101382487,-0.027937788018433184,-0.17497119815668205,-0.07349270353302612,0.17549923195084488,0.027313748079877118,0.10551075268817205,-0.16215437788018433,-0.25254416282642095,-0.17199500768049156,-0.21471774193548387,-0.15524193548387097,-0.08035714285714286,0.18265168970814133,-0.22321428571428573
node str e-plv gamma,-0.21966205837173577,-0.32306067588325654,-0.17161098310291859,-0.28076996927803377,-0.19422043010752688,-0.00403225806451613,0.0062794144070737355,0.1200434697021235,0.15699107185991917,-0.10197301733168024,0.046957505749357066,-0.12156447054049345,0.244779483063229,0.2638721026781512,-0.18612239968497846,-0.09557411674347159,0.06840437788018434,0.20228494623655915,-0.08314132104454686,0.051555299539170506,0.004416282642089094,-0.13224846390168973,-0.15711405529953917,-0.05381144393241168,-0.2704493087557604,-0.2688652073732719,0.29968317972350234,-0.044642857142857144,-0.3886328725038402,0.23675115207373273,-0.23804723502304148,0.10387864823348694,-0.24548771121351767,-0.09034178187403995,-0.19417242703533025,-0.011328860994251302,-0.19714861751152074,-0.15562596006144394,0.056739631336405534,0.06264400921658986,-0.21966205837173577,-0.32306067588325654,-0.16834677419354838,-0.28076996927803377,-0.19422043010752688,-0.17554723502304148,-0.09110983102918588,0.18918010752688172,-0.0024961597542242702,0.1622503840245776,0.008832565284178188,0.21764592933947774,-0.16100230414746544,-0.11439132104454686,-0.10743087557603687,0.28585829493087556,0.3178763440860215,-0.12091973886328725,-0.032642089093702,0.05232334869431644,0.18870007680491552,1.0,-0.1112711213517665,0.048099078341013825,-0.013440860215053764,-0.10709485407066054,0.24644777265745005,0.1774193548387097,-0.06197196620583717,0.06350806451612905,-0.015600998463901693,-0.05169930875576037,-0.07306067588325653,0.16172235023041476,-0.12759216589861752,-0.10085445468509983,0.3581989247311828,0.3227726574500768,0.12807219662058372,-0.056787634408602156,-0.20132488479262672,0.05827572964669738,0.01392089093701997,-0.02630568356374808,-0.21692588325652845,0.09495007680491552,0.06566820276497695,0.2508640552995392,0.12524001536098311,0.08275729646697388,-0.14184907834101382,-0.18284370199692782,-0.19196428571428573,0.1877400153609831,0.10320660522273427,-0.03038594470046083,-0.09975038402457759,0.3575268817204301,0.3215245775729647,0.12437596006144393,-0.21582181259600616,-0.3105798771121352,-0.1776593701996928,-0.2740495391705069,-0.19513248847926268,-0.15788210445468512,0.06499615975422428,-0.1520257296466974
